date,cbbtcusd,nikkei225
2025-06-11,105721.05,38421.19
2025-06-12,106118.7,38173.09
2025-06-13,105465.42,37834.25
2025-06-16,104590.44,38311.33
2025-06-17,104915.6,38536.74
2025-06-18,104671.9,38885.15
2025-06-19,103317.8,38488.34
2025-06-20,102160.03,38403.23
2025-06-23,106141.0,38354.09
2025-06-24,107400.22,38790.56
2025-06-25,107029.64,38942.07
2025-06-26,107113.38,39584.58
2025-06-27,107352.2,40150.79
2025-06-30,105711.78,40487.39
2025-07-01,108888.32,39986.33
2025-07-02,109628.83,39762.48
2025-07-03,108028.6,39785.9
2025-07-04,108246.65,39810.88
2025-07-07,108958.04,39587.68
2025-07-08,111282.85,39688.81
2025-07-09,116031.3,39821.28
2025-07-10,117582.16,39646.36
2025-07-11,117472.65,39569.68
2025-07-14,117781.64,39459.62
2025-07-15,118681.68,39678.02
2025-07-16,119273.69,39663.4
2025-07-17,118023.05,39901.19
2025-07-18,117914.17,39819.11
2025-07-22,118810.44,39774.92
2025-07-23,118397.04,41171.32
2025-07-24,117633.27,41826.34
2025-07-25,117969.63,41456.23
2025-07-28,117933.39,40998.27
2025-07-29,117830.15,40674.55
2025-07-30,115761.13,40654.7
2025-07-31,113248.73,41069.82
2025-08-01,112542.74,40799.6
2025-08-04,114112.95,40290.7
2025-08-05,115028.83,40549.54
2025-08-06,117515.49,40794.86
2025-08-07,116683.79,41059.15
2025-08-08,116492.51,41820.48
2025-08-12,123365.63,42718.17
2025-08-13,118389.79,43274.67
2025-08-14,117436.96,42649.26
2025-08-15,117455.68,43378.31
2025-08-18,112856.19,43714.31
2025-08-19,114276.0,43546.29
2025-08-20,112480.3,42888.55
2025-08-21,116908.68,42610.17
2025-08-22,115383.87,42633.29
2025-08-25,111788.01,42807.82
2025-08-26,111253.21,42394.4
2025-08-27,112574.85,42520.27
2025-08-28,108378.32,42828.79
2025-08-29,108827.93,42718.47
2025-09-01,111247.94,42188.79
2025-09-02,111756.41,42310.49
2025-09-03,110720.79,41938.89
2025-09-04,110670.02,42580.27
2025-09-05,110212.6,43018.75
2025-09-08,111549.32,43643.81
2025-09-09,113983.97,43459.29
2025-09-10,115540.0,43837.67
2025-09-11,116106.03,44372.5
2025-09-12,115968.35,44768.12
2025-09-16,116484.4,44902.27
2025-09-17,117117.99,44790.38
2025-09-18,115690.55,45303.43
2025-09-19,115752.4,45045.81
2025-09-22,112017.21,45493.66
2025-09-24,109035.72,45630.31
2025-09-25,109697.29,45754.93
2025-09-26,109681.16,45354.99
2025-09-29,114067.71,45043.75
2025-09-30,118659.97,44932.63
2025-10-01,120621.32,44550.85
2025-10-02,122318.4,44936.73
2025-10-03,122458.56,45769.5
2025-10-06,121393.95,47944.76
2025-10-07,123343.25,47950.88
2025-10-08,121714.51,47734.99
2025-10-09,112980.28,48580.44
2025-10-10,110768.89,48088.8
2025-10-14,110804.12,46847.32
2025-10-15,108198.0,47672.67
2025-10-16,106463.3,48277.74
2025-10-17,107208.91,47582.15
2025-10-20,108362.27,49185.5
2025-10-21,107585.98,49316.06
2025-10-22,110116.03,49307.79
2025-10-23,111042.13,48641.61
2025-10-24,111666.21,49299.65
2025-10-27,112906.75,50512.32
2025-10-28,110032.13,50219.18
2025-10-29,108308.18,51307.65
2025-10-30,109555.27,51325.61
2025-10-31,110052.25,52411.34
2025-11-04,100291.85,51497.2
2025-11-05,103472.0,50212.27
2025-11-06,101447.93,50883.68
2025-11-07,102882.15,50276.37
2025-11-10,106071.01,50911.76
2025-11-11,102734.93,50842.93
2025-11-12,101945.44,51063.31
2025-11-13,98906.39,51281.83
2025-11-14,94829.23,50376.53
2025-11-17,91855.7,50323.91
2025-11-18,92184.51,48702.98
2025-11-19,91783.66,48537.7
2025-11-20,87214.0,49823.94
2025-11-21,84826.0,48625.88
2025-11-25,87366.12,48659.52
2025-11-26,90635.53,49559.07
2025-11-27,91094.0,50167.1
2025-11-28,90919.78,50253.91
2025-12-01,86628.25,49303.28
2025-12-02,91532.75,49303.45
2025-12-03,93150.03,49864.68
2025-12-04,92353.31,51028.42
2025-12-05,89347.18,50491.87
2025-12-08,90338.37,50581.94
2025-12-09,92243.57,50655.1
2025-12-10,91194.97,50602.8
2025-12-11,91784.59,50148.82
2025-12-12,90350.0,50836.55
2025-12-15,85950.0,50168.11
2025-12-16,87599.87,49383.29
2025-12-17,86064.34,49512.28
2025-12-18,85352.25,49001.5
2025-12-19,88016.09,49507.21
2025-12-22,88837.97,50402.39
2025-12-23,87594.74,50412.87
2025-12-24,87516.0,50344.1
2025-12-25,87159.35,50407.79
2025-12-26,87280.65,50750.39
2025-12-29,87055.23,50526.92
2025-12-30,88185.26,50339.48
2026-01-05,93891.94,51832.8
2026-01-06,92771.99,52518.08
2026-01-07,91377.92,51961.98
2026-01-08,91246.53,51117.26
2026-01-09,90476.01,51939.89
2026-01-13,95222.7,53549.16
2026-01-14,96852.91,54341.23
2026-01-15,95569.99,54110.5
2026-01-16,95467.76,53936.17
2026-01-19,92572.21,53583.57
2026-01-20,88916.02,52991.1
2026-01-21,89936.47,52774.64
2026-01-22,89522.33,53688.89
2026-01-23,89365.99,53846.87
2026-01-26,88136.48,52885.25
2026-01-27,89296.0,53333.54
2026-01-28,88963.96,53358.71
2026-01-29,83943.96,53375.6
2026-01-30,83986.02,53322.85
2026-02-02,78938.16,52655.18
2026-02-03,76313.98,54720.66
2026-02-04,72853.79,54293.36
2026-02-05,63845.99,53818.04
2026-02-06,69936.2,54253.68
2026-02-09,69986.8,56363.94
2026-02-10,69219.0,57650.54
2026-02-12,66001.99,57639.84
2026-02-13,68970.18,56941.97
2026-02-16,68810.28,56806.41
2026-02-17,67191.37,56566.49
2026-02-18,66533.36,57143.84
2026-02-19,67214.29,57467.83
2026-02-20,67885.32,56825.7
2026-02-24,64290.01,57321.09
2026-02-25,68448.27,58583.12
2026-02-26,67068.86,58753.39
2026-02-27,65950.0,58850.27
2026-03-02,69016.92,58057.24
2026-03-03,68222.81,56279.05
2026-03-04,72776.66,54245.54
2026-03-05,70955.49,55278.06
2026-03-06,68350.0,55620.84
2026-03-09,68480.54,52728.72
2026-03-10,69847.95,54248.39
2026-03-11,70210.72,55025.37
2026-03-12,70500.54,54452.96
2026-03-13,70838.78,53819.61
2026-03-16,74758.54,53751.15
2026-03-17,73845.35,53700.39
2026-03-18,71204.95,55239.4
2026-03-19,69858.95,53372.53
2026-03-23,70906.0,51515.49
2026-03-24,70555.44,52252.28
2026-03-25,71277.56,53749.62
2026-03-26,68762.2,53603.65
2026-03-27,66390.02,53373.07
2026-03-30,66683.77,51885.85
2026-03-31,68133.96,51063.72
2026-04-01,68100.65,53739.68
2026-04-02,66959.99,52463.27
2026-04-03,66911.51,53123.49
2026-04-06,68909.06,53413.68
2026-04-07,71872.04,53429.56
2026-04-08,71015.98,56308.42
2026-04-09,71798.73,55895.32
2026-04-10,72905.26,56924.11
2026-04-13,74505.1,56502.77
2026-04-14,74386.01,57877.39
2026-04-15,74725.02,58134.24
2026-04-16,75124.72,59518.34
2026-04-17,75736.82,58475.9
2026-04-20,75854.66,58824.89
2026-04-21,76434.02,59349.17
2026-04-22,78416.36,59585.86
2026-04-23,78281.09,59140.23
2026-04-24,77490.01,59716.18
2026-04-27,77302.47,60537.36
2026-04-28,76361.99,59917.46
2026-04-30,76442.08,59284.92
2026-05-01,78285.16,59513.12
2026-05-07,80047.2,62833.84
2026-05-08,80150.27,62713.65
2026-05-11,81734.25,62417.88
2026-05-12,80414.77,62742.57
2026-05-13,79371.63,63272.11
2026-05-14,79142.38,62654.05
2026-05-15,79026.0,61409.29
2026-05-18,76952.14,60815.95
2026-05-19,76799.23,60550.59
2026-05-20,77494.61,59804.41
2026-05-21,77451.06,61684.14
2026-05-22,75478.44,63339.07
2026-05-25,77196.83,65158.19
2026-05-26,75834.53,64996.09
2026-05-27,74422.7,64999.41
